,Unnamed: 0,Date,Symbol,Close,Adj Close,Name,Sector,Name_low2,url
316,635218,2023-02-03,NRG,34.43000030517578,34.43000030517578,NRG Energy,Utilities,nrg,https://app.outboundsales.io/api/logo/nrg.com
317,637255,2023-02-03,NSC,252.1199951171875,252.1199951171875,Norfolk Southern,Industrials,norfolk,https://app.outboundsales.io/api/logo/norfolk.com
318,639292,2023-02-03,NTAP,67.62000274658203,67.62000274658203,NetApp,Information Technology,netapp,https://app.outboundsales.io/api/logo/netapp.com
319,641329,2023-02-03,NTRS,98.16999816894533,98.16999816894533,Northern Trust,Financials,northern,https://app.outboundsales.io/api/logo/northern.com
320,643366,2023-02-03,NUE,176.6300048828125,176.6300048828125,Nucor,Materials,nucor,https://app.outboundsales.io/api/logo/nucor.com
321,645403,2023-02-03,NVDA,211.0,211.0,Nvidia,Information Technology,nvidia,https://app.outboundsales.io/api/logo/nvidia.com
322,647440,2023-02-03,NVR,5281.33984375,5281.33984375,NVR,Consumer Discretionary,nvr,https://app.outboundsales.io/api/logo/nvr.com
323,649477,2023-02-03,NWL,16.1200008392334,16.1200008392334,Newell Brands,Consumer Discretionary,newell,https://app.outboundsales.io/api/logo/newell.com
324,651514,2023-02-03,NWS,21.399999618530277,21.399999618530277,News Corp (Class B),Communication Services,news,https://app.outboundsales.io/api/logo/news.com
325,653551,2023-02-03,NWSA,21.170000076293945,21.170000076293945,News Corp (Class A),Communication Services,news,https://app.outboundsales.io/api/logo/news.com
326,655588,2023-02-03,NXPI,190.9499969482422,190.9499969482422,NXP,Information Technology,nxp,https://app.outboundsales.io/api/logo/nxp.com
327,657625,2023-02-03,O,67.58999633789062,67.58999633789062,Realty Income Corporation,Real Estate,realty,https://app.outboundsales.io/api/logo/realty.com
328,659662,2023-02-03,ODFL,371.010009765625,371.010009765625,Old Dominion Freight Line,Industrials,old,https://app.outboundsales.io/api/logo/old.com
329,660097,2023-02-03,OGN,29.76000022888184,29.76000022888184,Organon & Co.,Health Care,organon,https://app.outboundsales.io/api/logo/organon.com
330,662134,2023-02-03,OKE,68.55999755859375,68.55999755859375,Oneok,Energy,oneok,https://app.outboundsales.io/api/logo/oneok.com
331,664171,2023-02-03,OMC,91.70999908447266,91.70999908447266,Omnicom Group,Communication Services,omnicom,https://app.outboundsales.io/api/logo/omnicom.com
332,666208,2023-02-03,ORCL,89.62000274658203,89.62000274658203,Oracle,Information Technology,oracle,https://app.outboundsales.io/api/logo/oracle.com
333,668245,2023-02-03,ORLY,794.8400268554688,794.8400268554688,O'Reilly Automotive,Consumer Discretionary,o'reilly,https://app.outboundsales.io/api/logo/o.com
334,668971,2023-02-03,OTIS,84.7300033569336,84.7300033569336,Otis Worldwide,Industrials,otis,https://app.outboundsales.io/api/logo/otis.com
335,671008,2023-02-03,OXY,61.2400016784668,61.2400016784668,Occidental Petroleum,Energy,occidental,https://app.outboundsales.io/api/logo/occidental.com
336,673045,2023-02-03,PAYC,337.44000244140625,337.44000244140625,Paycom,Information Technology,paycom,https://app.outboundsales.io/api/logo/paycom.com
337,675082,2023-02-03,PAYX,118.58000183105467,118.58000183105467,Paychex,Information Technology,paychex,https://app.outboundsales.io/api/logo/paychex.com
338,677119,2023-02-03,PCAR,110.18000030517578,110.18000030517578,Paccar,Industrials,paccar,https://app.outboundsales.io/api/logo/paccar.com
339,679156,2023-02-03,PEAK,27.6299991607666,27.6299991607666,Healthpeak Properties,Real Estate,healthpeak,https://app.outboundsales.io/api/logo/healthpeak.com
340,681193,2023-02-03,PEG,60.84999847412109,60.84999847412109,Public Service Enterprise Group,Utilities,public,https://app.outboundsales.io/api/logo/public.com
341,683230,2023-02-03,PEP,169.1199951171875,169.1199951171875,PepsiCo,Consumer Staples,pepsico,https://app.outboundsales.io/api/logo/pepsico.com
342,685267,2023-02-03,PFE,44.060001373291016,44.060001373291016,Pfizer,Health Care,pfizer,https://app.outboundsales.io/api/logo/pfizer.com
343,687304,2023-02-03,PFG,92.30999755859376,92.30999755859376,Principal Financial Group,Financials,principal,https://app.outboundsales.io/api/logo/principal.com
344,689341,2023-02-03,PG,142.61000061035156,142.61000061035156,Procter & Gamble,Consumer Staples,procter,https://app.outboundsales.io/api/logo/procter.com
345,691378,2023-02-03,PGR,136.30999755859375,136.30999755859375,Progressive Corporation,Financials,progressive,https://app.outboundsales.io/api/logo/progressive.com
346,693415,2023-02-03,PH,350.0,350.0,Parker-Hannifin,Industrials,parker-hannifin,https://app.outboundsales.io/api/logo/parker.com
347,695452,2023-02-03,PHM,58.79999923706055,58.79999923706055,PulteGroup,Consumer Discretionary,pultegroup,https://app.outboundsales.io/api/logo/pultegroup.com
348,697489,2023-02-03,PKG,144.4199981689453,144.4199981689453,Packaging Corporation of America,Materials,packaging,https://app.outboundsales.io/api/logo/packaging.com
349,699526,2023-02-03,PKI,141.75,141.75,PerkinElmer,Health Care,perkinelmer,https://app.outboundsales.io/api/logo/perkinelmer.com
350,701563,2023-02-03,PLD,131.6199951171875,131.6199951171875,Prologis,Real Estate,prologis,https://app.outboundsales.io/api/logo/prologis.com
351,703600,2023-02-03,PM,102.58999633789062,102.58999633789062,Philip Morris International,Consumer Staples,philip,https://app.outboundsales.io/api/logo/philip.com
352,705637,2023-02-03,PNC,165.38999938964844,165.38999938964844,PNC Financial Services,Financials,pnc,https://app.outboundsales.io/api/logo/pnc.com
353,707674,2023-02-03,PNR,59.369998931884766,59.369998931884766,Pentair,Industrials,pentair,https://app.outboundsales.io/api/logo/pentair.com
354,709711,2023-02-03,PNW,75.87999725341797,75.87999725341797,Pinnacle West Capital,Utilities,pinnacle,https://app.outboundsales.io/api/logo/pinnacle.com
355,711748,2023-02-03,POOL,403.5700073242188,403.5700073242188,Pool Corporation,Consumer Discretionary,pool,https://app.outboundsales.io/api/logo/pool.com
356,713785,2023-02-03,PPG,130.72999572753906,130.72999572753906,PPG Industries,Materials,ppg,https://app.outboundsales.io/api/logo/ppg.com
357,715822,2023-02-03,PPL,28.65999984741211,28.65999984741211,PPL,Utilities,ppl,https://app.outboundsales.io/api/logo/ppl.com
358,717859,2023-02-03,PRU,101.86000061035156,101.86000061035156,Prudential Financial,Financials,prudential,https://app.outboundsales.io/api/logo/prudential.com
359,719896,2023-02-03,PSA,308.4700012207031,308.4700012207031,Public Storage,Real Estate,public,https://app.outboundsales.io/api/logo/public.com
360,721933,2023-02-03,PSX,98.80999755859376,98.80999755859376,Phillips 66,Energy,phillips,https://app.outboundsales.io/api/logo/phillips.com
361,723970,2023-02-03,PTC,130.5500030517578,130.5500030517578,PTC,Information Technology,ptc,https://app.outboundsales.io/api/logo/ptc.com
362,726007,2023-02-03,PWR,152.42999267578125,152.42999267578125,Quanta Services,Industrials,quanta,https://app.outboundsales.io/api/logo/quanta.com
363,728044,2023-02-03,PXD,220.0,220.0,Pioneer Natural Resources,Energy,pioneer,https://app.outboundsales.io/api/logo/pioneer.com
364,729955,2023-02-03,PYPL,85.5199966430664,85.5199966430664,PayPal,Information Technology,paypal,https://app.outboundsales.io/api/logo/paypal.com
365,731992,2023-02-03,QCOM,135.02000427246094,135.02000427246094,Qualcomm,Information Technology,qualcomm,https://app.outboundsales.io/api/logo/qualcomm.com
366,734029,2023-02-03,QRVO,106.87999725341795,106.87999725341795,Qorvo,Information Technology,qorvo,https://app.outboundsales.io/api/logo/qorvo.com
367,736066,2023-02-03,RCL,68.44000244140625,68.44000244140625,Royal Caribbean Group,Consumer Discretionary,royal,https://app.outboundsales.io/api/logo/royal.com
368,738103,2023-02-03,RE,342.3900146484375,342.3900146484375,Everest Re,Financials,everest,https://app.outboundsales.io/api/logo/everest.com
369,740140,2023-02-03,REG,66.80999755859375,66.80999755859375,Regency Centers,Real Estate,regency,https://app.outboundsales.io/api/logo/regency.com
370,742177,2023-02-03,REGN,783.1300048828125,783.1300048828125,Regeneron Pharmaceuticals,Health Care,regeneron,https://app.outboundsales.io/api/logo/regeneron.com
371,744214,2023-02-03,RF,24.0,24.0,Regions Financial Corporation,Financials,regions,https://app.outboundsales.io/api/logo/regions.com
372,746251,2023-02-03,RHI,87.05999755859375,87.05999755859375,Robert Half International,Industrials,robert,https://app.outboundsales.io/api/logo/robert.com
373,748288,2023-02-03,RJF,111.87000274658205,111.87000274658205,Raymond James Financial,Financials,raymond,https://app.outboundsales.io/api/logo/raymond.com
374,750325,2023-02-03,RL,125.88999938964844,125.88999938964844,Ralph Lauren Corporation,Consumer Discretionary,ralph,https://app.outboundsales.io/api/logo/ralph.com
375,752362,2023-02-03,RMD,224.6000061035156,224.6000061035156,ResMed,Health Care,resmed,https://app.outboundsales.io/api/logo/resmed.com
376,754399,2023-02-03,ROK,289.9599914550781,289.9599914550781,Rockwell Automation,Industrials,rockwell,https://app.outboundsales.io/api/logo/rockwell.com
377,756436,2023-02-03,ROL,35.68000030517578,35.68000030517578,Rollins,Industrials,rollins,https://app.outboundsales.io/api/logo/rollins.com
378,758473,2023-02-03,ROP,430.3399963378906,430.3399963378906,Roper Technologies,Industrials,roper,https://app.outboundsales.io/api/logo/roper.com
379,760510,2023-02-03,ROST,115.31999969482422,115.31999969482422,Ross Stores,Consumer Discretionary,ross,https://app.outboundsales.io/api/logo/ross.com
380,762547,2023-02-03,RSG,123.08000183105467,123.08000183105467,Republic Services,Industrials,republic,https://app.outboundsales.io/api/logo/republic.com
381,764584,2023-02-03,RTX,96.4800033569336,96.4800033569336,Raytheon Technologies,Industrials,raytheon,https://app.outboundsales.io/api/logo/raytheon.com
382,766621,2023-02-03,SBAC,297.7699890136719,297.7699890136719,SBA Communications,Real Estate,sba,https://app.outboundsales.io/api/logo/sba.com
383,768658,2023-02-03,SBUX,104.3000030517578,104.3000030517578,Starbucks,Consumer Discretionary,starbucks,https://app.outboundsales.io/api/logo/starbucks.com
384,770695,2023-02-03,SCHW,79.0199966430664,79.0199966430664,Charles Schwab Corporation,Financials,charles,https://app.outboundsales.io/api/logo/charles.com
385,772732,2023-02-03,SEE,55.02000045776367,55.02000045776367,Sealed Air,Materials,sealed,https://app.outboundsales.io/api/logo/sealed.com
386,774769,2023-02-03,SHW,241.72999572753903,241.72999572753903,Sherwin-Williams,Materials,sherwin-williams,https://app.outboundsales.io/api/logo/sherwin.com
387,776806,2023-02-03,SIVB,323.2099914550781,323.2099914550781,SVB Financial,Financials,svb,https://app.outboundsales.io/api/logo/svb.com
388,778843,2023-02-03,SJM,149.97000122070312,149.97000122070312,JM Smucker,Consumer Staples,jm,https://app.outboundsales.io/api/logo/jm.com
389,780880,2023-02-03,SLB,52.63999938964844,52.63999938964844,Schlumberger,Energy,schlumberger,https://app.outboundsales.io/api/logo/schlumberger.com
390,782917,2023-02-03,SNA,259.6600036621094,259.6600036621094,Snap-on,Industrials,snap-on,https://app.outboundsales.io/api/logo/snap.com
391,784954,2023-02-03,SNPS,361.4400024414063,361.4400024414063,Synopsys,Information Technology,synopsys,https://app.outboundsales.io/api/logo/synopsys.com
392,786991,2023-02-03,SO,67.2699966430664,67.2699966430664,Southern Company,Utilities,southern,https://app.outboundsales.io/api/logo/southern.com
393,789028,2023-02-03,SPG,129.80999755859375,129.80999755859375,Simon Property Group,Real Estate,simon,https://app.outboundsales.io/api/logo/simon.com
394,791065,2023-02-03,SPGI,372.9100036621094,372.9100036621094,S&P Global,Financials,s&p,https://app.outboundsales.io/api/logo/s.com
395,793102,2023-02-03,SRE,155.89999389648438,155.89999389648438,Sempra Energy,Utilities,sempra,https://app.outboundsales.io/api/logo/sempra.com
396,795139,2023-02-03,STE,219.02999877929688,219.02999877929688,Steris,Health Care,steris,https://app.outboundsales.io/api/logo/steris.com
397,797176,2023-02-03,STT,91.08000183105467,91.08000183105467,State Street Corporation,Financials,state,https://app.outboundsales.io/api/logo/state.com
398,799213,2023-02-03,STX,70.88999938964844,70.88999938964844,Seagate Technology,Information Technology,seagate,https://app.outboundsales.io/api/logo/seagate.com
399,801250,2023-02-03,STZ,230.82000732421875,230.82000732421875,Constellation Brands,Consumer Staples,constellation,https://app.outboundsales.io/api/logo/constellation.com
400,803287,2023-02-03,SWK,93.81999969482422,93.81999969482422,Stanley Black & Decker,Industrials,stanley,https://app.outboundsales.io/api/logo/stanley.com
401,805324,2023-02-03,SWKS,112.4800033569336,112.4800033569336,Skyworks Solutions,Information Technology,skyworks,https://app.outboundsales.io/api/logo/skyworks.com
402,807361,2023-02-03,SYF,37.04999923706055,37.04999923706055,Synchrony Financial,Financials,synchrony,https://app.outboundsales.io/api/logo/synchrony.com
403,809398,2023-02-03,SYK,283.1400146484375,283.1400146484375,Stryker Corporation,Health Care,stryker,https://app.outboundsales.io/api/logo/stryker.com
404,811435,2023-02-03,SYY,76.72000122070312,76.72000122070312,Sysco,Consumer Staples,sysco,https://app.outboundsales.io/api/logo/sysco.com
405,813472,2023-02-03,T,19.82999992370605,19.82999992370605,AT&T,Communication Services,at&t,https://app.outboundsales.io/api/logo/at.com
406,815509,2023-02-03,TAP,53.619998931884766,53.619998931884766,Molson Coors Beverage Company,Consumer Staples,molson,https://app.outboundsales.io/api/logo/molson.com
407,817546,2023-02-03,TDG,713.5,713.5,TransDigm Group,Industrials,transdigm,https://app.outboundsales.io/api/logo/transdigm.com
408,819583,2023-02-03,TDY,433.5799865722656,433.5799865722656,Teledyne Technologies,Industrials,teledyne,https://app.outboundsales.io/api/logo/teledyne.com
409,821620,2023-02-03,TECH,79.16000366210938,79.16000366210938,Bio-Techne,Health Care,bio-techne,https://app.outboundsales.io/api/logo/bio.com
410,823657,2023-02-03,TEL,133.88999938964844,133.88999938964844,TE Connectivity,Information Technology,te,https://app.outboundsales.io/api/logo/te.com
411,825694,2023-02-03,TER,107.98999786376952,107.98999786376952,Teradyne,Information Technology,teradyne,https://app.outboundsales.io/api/logo/teradyne.com
412,827731,2023-02-03,TFC,50.09000015258789,50.09000015258789,Truist Financial,Financials,truist,https://app.outboundsales.io/api/logo/truist.com
413,829768,2023-02-03,TFX,258.4700012207031,258.4700012207031,Teleflex,Health Care,teleflex,https://app.outboundsales.io/api/logo/teleflex.com
414,831805,2023-02-03,TGT,176.75999450683594,176.75999450683594,Target Corporation,Consumer Discretionary,target,https://app.outboundsales.io/api/logo/target.com
415,833842,2023-02-03,TJX,80.5199966430664,80.5199966430664,TJX Companies,Consumer Discretionary,tjx,https://app.outboundsales.io/api/logo/tjx.com
416,835879,2023-02-03,TMO,587.760009765625,587.760009765625,Thermo Fisher Scientific,Health Care,thermo,https://app.outboundsales.io/api/logo/thermo.com
417,837916,2023-02-03,TMUS,145.19000244140625,145.19000244140625,T-Mobile US,Communication Services,t-mobile,https://app.outboundsales.io/api/logo/t.com
418,839953,2023-02-03,TPR,46.11000061035156,46.11000061035156,Tapestry,Consumer Discretionary,tapestry,https://app.outboundsales.io/api/logo/tapestry.com
419,841990,2023-02-03,TRMB,60.29999923706055,60.29999923706055,Trimble,Information Technology,trimble,https://app.outboundsales.io/api/logo/trimble.com
420,844027,2023-02-03,TROW,125.81999969482422,125.81999969482422,T. Rowe Price,Financials,t.,https://app.outboundsales.io/api/logo/t.com
421,846064,2023-02-03,TRV,182.75999450683597,182.75999450683597,The Travelers Companies,Financials,the,https://app.outboundsales.io/api/logo/the.com
422,848101,2023-02-03,TSCO,228.55999755859372,228.55999755859372,Tractor Supply Company,Consumer Discretionary,tractor,https://app.outboundsales.io/api/logo/tractor.com
423,850138,2023-02-03,TSLA,189.97999572753903,189.97999572753903,Tesla,Consumer Discretionary,tesla,https://app.outboundsales.io/api/logo/tesla.com
424,852175,2023-02-03,TSN,64.02999877929688,64.02999877929688,Tyson Foods,Consumer Staples,tyson,https://app.outboundsales.io/api/logo/tyson.com
425,854212,2023-02-03,TT,186.3000030517578,186.3000030517578,Trane Technologies,Industrials,trane,https://app.outboundsales.io/api/logo/trane.com
426,856249,2023-02-03,TTWO,109.27999877929688,109.27999877929688,Take-Two Interactive,Communication Services,take-two,https://app.outboundsales.io/api/logo/take.com
427,858286,2023-02-03,TXN,182.2899932861328,182.2899932861328,Texas Instruments,Information Technology,texas,https://app.outboundsales.io/api/logo/texas.com
428,860323,2023-02-03,TXT,74.44000244140625,74.44000244140625,Textron,Industrials,textron,https://app.outboundsales.io/api/logo/textron.com
429,862360,2023-02-03,TYL,332.57000732421875,332.57000732421875,Tyler Technologies,Information Technology,tyler,https://app.outboundsales.io/api/logo/tyler.com
430,864397,2023-02-03,UAL,51.119998931884766,51.119998931884766,United Airlines,Industrials,united,https://app.outboundsales.io/api/logo/united.com
431,866434,2023-02-03,UDR,43.380001068115234,43.380001068115234,UDR,Real Estate,udr,https://app.outboundsales.io/api/logo/udr.com
432,868471,2023-02-03,UHS,148.41000366210938,148.41000366210938,Universal Health Services,Health Care,universal,https://app.outboundsales.io/api/logo/universal.com
433,870508,2023-02-03,ULTA,520.760009765625,520.760009765625,Ulta Beauty,Consumer Discretionary,ulta,https://app.outboundsales.io/api/logo/ulta.com
434,872545,2023-02-03,UNH,472.0199890136719,472.0199890136719,UnitedHealth Group,Health Care,unitedhealth,https://app.outboundsales.io/api/logo/unitedhealth.com
435,874582,2023-02-03,UNP,210.2899932861328,210.2899932861328,Union Pacific,Industrials,union,https://app.outboundsales.io/api/logo/union.com
436,876619,2023-02-03,UPS,191.66000366210935,191.66000366210935,United Parcel Service,Industrials,united,https://app.outboundsales.io/api/logo/united.com
437,878656,2023-02-03,URI,455.0700073242188,455.0700073242188,United Rentals,Industrials,united,https://app.outboundsales.io/api/logo/united.com
438,880693,2023-02-03,USB,49.29999923706055,49.29999923706055,U.S. Bancorp,Financials,u.s.,https://app.outboundsales.io/api/logo/u.com
439,882730,2023-02-03,V,230.1300048828125,230.1300048828125,Visa,Information Technology,visa,https://app.outboundsales.io/api/logo/visa.com
440,884767,2023-02-03,VFC,30.6200008392334,30.6200008392334,VF Corporation,Consumer Discretionary,vf,https://app.outboundsales.io/api/logo/vf.com
441,886804,2023-02-03,VLO,131.72999572753906,131.72999572753906,Valero Energy,Energy,valero,https://app.outboundsales.io/api/logo/valero.com
442,888841,2023-02-03,VMC,183.5200042724609,183.5200042724609,Vulcan Materials,Materials,vulcan,https://app.outboundsales.io/api/logo/vulcan.com
443,890878,2023-02-03,VRSK,180.11000061035156,180.11000061035156,Verisk Analytics,Industrials,verisk,https://app.outboundsales.io/api/logo/verisk.com
444,892915,2023-02-03,VRSN,217.72999572753903,217.72999572753903,Verisign,Information Technology,verisign,https://app.outboundsales.io/api/logo/verisign.com
445,894952,2023-02-03,VRTX,301.0199890136719,301.0199890136719,Vertex Pharmaceuticals,Health Care,vertex,https://app.outboundsales.io/api/logo/vertex.com
446,896989,2023-02-03,VTR,52.59999847412109,52.59999847412109,Ventas,Real Estate,ventas,https://app.outboundsales.io/api/logo/ventas.com
447,899026,2023-02-03,VTRS,12.18000030517578,12.18000030517578,Viatris,Health Care,viatris,https://app.outboundsales.io/api/logo/viatris.com
448,901063,2023-02-03,VZ,41.5099983215332,41.5099983215332,Verizon Communications,Communication Services,verizon,https://app.outboundsales.io/api/logo/verizon.com
449,903100,2023-02-03,WAB,105.52999877929688,105.52999877929688,Wabtec,Industrials,wabtec,https://app.outboundsales.io/api/logo/wabtec.com
450,905137,2023-02-03,WAT,341.3900146484375,341.3900146484375,Waters Corporation,Health Care,waters,https://app.outboundsales.io/api/logo/waters.com
451,907174,2023-02-03,WBA,37.09000015258789,37.09000015258789,Walgreens Boots Alliance,Consumer Staples,walgreens,https://app.outboundsales.io/api/logo/walgreens.com
452,909211,2023-02-03,WDC,43.25,43.25,Western Digital,Information Technology,western,https://app.outboundsales.io/api/logo/western.com
453,911248,2023-02-03,WEC,93.55999755859376,93.55999755859376,WEC Energy Group,Utilities,wec,https://app.outboundsales.io/api/logo/wec.com
454,913285,2023-02-03,WELL,75.81999969482422,75.81999969482422,Welltower,Real Estate,welltower,https://app.outboundsales.io/api/logo/welltower.com
455,915322,2023-02-03,WFC,47.58000183105469,47.58000183105469,Wells Fargo,Financials,wells,https://app.outboundsales.io/api/logo/wells.com
456,917359,2023-02-03,WHR,154.97000122070312,154.97000122070312,Whirlpool Corporation,Consumer Discretionary,whirlpool,https://app.outboundsales.io/api/logo/whirlpool.com
457,919396,2023-02-03,WM,151.05999755859375,151.05999755859375,Waste Management,Industrials,waste,https://app.outboundsales.io/api/logo/waste.com
458,921433,2023-02-03,WMB,32.08000183105469,32.08000183105469,Williams Companies,Energy,williams,https://app.outboundsales.io/api/logo/williams.com
459,923470,2023-02-03,WMT,141.7100067138672,141.7100067138672,Walmart,Consumer Staples,walmart,https://app.outboundsales.io/api/logo/walmart.com
460,925507,2023-02-03,WRB,66.87000274658203,66.87000274658203,W. R. Berkley Corporation,Financials,w.,https://app.outboundsales.io/api/logo/w.com
461,927425,2023-02-03,WRK,34.88999938964844,34.88999938964844,WestRock,Materials,westrock,https://app.outboundsales.io/api/logo/westrock.com
462,929462,2023-02-03,WST,272.8800048828125,272.8800048828125,West Pharmaceutical Services,Health Care,west,https://app.outboundsales.io/api/logo/west.com
463,931499,2023-02-03,WY,35.27000045776367,35.27000045776367,Weyerhaeuser,Real Estate,weyerhaeuser,https://app.outboundsales.io/api/logo/weyerhaeuser.com
464,933536,2023-02-03,WYNN,102.95999908447266,102.95999908447266,Wynn Resorts,Consumer Discretionary,wynn,https://app.outboundsales.io/api/logo/wynn.com
465,935573,2023-02-03,XEL,67.9800033569336,67.9800033569336,Xcel Energy,Utilities,xcel,https://app.outboundsales.io/api/logo/xcel.com
466,937610,2023-02-03,XOM,111.91999816894533,111.91999816894533,ExxonMobil,Energy,exxonmobil,https://app.outboundsales.io/api/logo/exxonmobil.com
467,939647,2023-02-03,XRAY,38.43999862670898,38.43999862670898,Dentsply Sirona,Health Care,dentsply,https://app.outboundsales.io/api/logo/dentsply.com
468,941684,2023-02-03,XYL,105.25,105.25,Xylem,Industrials,xylem,https://app.outboundsales.io/api/logo/xylem.com
469,943721,2023-02-03,YUM,127.01000213623048,127.01000213623048,Yum! Brands,Consumer Discretionary,yum!,https://app.outboundsales.io/api/logo/yum.com
470,945758,2023-02-03,ZBH,129.4499969482422,129.4499969482422,Zimmer Biomet,Health Care,zimmer,https://app.outboundsales.io/api/logo/zimmer.com
471,947795,2023-02-03,ZBRA,330.8099975585937,330.8099975585937,Zebra Technologies,Information Technology,zebra,https://app.outboundsales.io/api/logo/zebra.com
472,949832,2023-02-03,ZION,54.40999984741211,54.40999984741211,Zions Bancorp,Financials,zions,https://app.outboundsales.io/api/logo/zions.com
473,951869,2023-02-03,ZTS,167.8000030517578,167.8000030517578,Zoetis,Health Care,zoetis,https://app.outboundsales.io/api/logo/zoetis.com
